ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
HP_LARYNGOMALACIA HP_LARYNGOMALACIA 4/40 48/11008 2.59161663198273e-05 0.0413103691138047 0.0384650468536384 ENSG00000119977/ENSG00000174373/ENSG00000099889/ENSG00000196110 4
HP_ABNORMAL_LARYNX_MORPHOLOGY HP_ABNORMAL_LARYNX_MORPHOLOGY 4/40 86/11008 0.00025608606342285 0.204100592548011 0.190042815487483 ENSG00000119977/ENSG00000174373/ENSG00000099889/ENSG00000196110 4
HP_FEEDING_DIFFICULTIES_IN_INFANCY HP_FEEDING_DIFFICULTIES_IN_INFANCY 7/40 420/11008 0.000700612221498475 0.372258627022857 0.346618678004509 ENSG00000142655/ENSG00000119977/ENSG00000174373/ENSG00000100075/ENSG00000099889/ENSG00000127870/ENSG00000196110 7
GOBP_COLLAGEN_CATABOLIC_PROCESS GOBP_COLLAGEN_CATABOLIC_PROCESS 2/40 14/11008 0.00113970805095428 0.375682529425107 0.349806753278347 ENSG00000078098/ENSG00000143387 2
HP_ABNORMALITY_OF_THE_LARYNX HP_ABNORMALITY_OF_THE_LARYNX 4/40 131/11008 0.00125636329832306 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000174373/ENSG00000099889/ENSG00000196110 4
HP_DELAYED_CLOSURE_OF_THE_ANTERIOR_FONTANELLE HP_DELAYED_CLOSURE_OF_THE_ANTERIOR_FONTANELLE 2/40 18/11008 0.00189868293645068 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000143387 2
GOCC_RNA_POLYMERASE_II_HOLOENZYME GOCC_RNA_POLYMERASE_II_HOLOENZYME 3/40 69/11008 0.00197263872595599 0.375682529425107 0.349806753278347 ENSG00000122484/ENSG00000188342/ENSG00000197780 3
HP_ABNORMAL_SHAPE_OF_THE_OCCIPUT HP_ABNORMAL_SHAPE_OF_THE_OCCIPUT 3/40 81/11008 0.00311712453515795 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000174373/ENSG00000143387 3
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING 2/40 27/11008 0.00426678777423469 0.375682529425107 0.349806753278347 ENSG00000129315/ENSG00000061936 2
HP_ABNORMALITY_OF_THE_UPPER_RESPIRATORY_TRACT HP_ABNORMALITY_OF_THE_UPPER_RESPIRATORY_TRACT 5/40 304/11008 0.00463068310455627 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000174373/ENSG00000099889/ENSG00000143387/ENSG00000196110 5
GOMF_ENDOPEPTIDASE_ACTIVITY GOMF_ENDOPEPTIDASE_ACTIVITY 4/40 189/11008 0.00474773278619226 0.375682529425107 0.349806753278347 ENSG00000078098/ENSG00000156256/ENSG00000143387/ENSG00000119912 4
GOCC_RNA_POLYMERASE_COMPLEX GOCC_RNA_POLYMERASE_COMPLEX 3/40 95/11008 0.00488279072355994 0.375682529425107 0.349806753278347 ENSG00000122484/ENSG00000188342/ENSG00000197780 3
HP_ABNORMAL_TISSUE_METABOLITE_CONCENTRATION HP_ABNORMAL_TISSUE_METABOLITE_CONCENTRATION 2/40 29/11008 0.00491280755436463 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000136710 2
HP_PROTRUDING_TONGUE HP_PROTRUDING_TONGUE 2/40 29/11008 0.00491280755436463 0.375682529425107 0.349806753278347 ENSG00000174373/ENSG00000196110 2
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY 2/40 30/11008 0.00525167946976617 0.375682529425107 0.349806753278347 ENSG00000078098/ENSG00000143387 2
HP_OPTIC_ATROPHY HP_OPTIC_ATROPHY 6/40 452/11008 0.00543313365345063 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000119977/ENSG00000141252/ENSG00000099889/ENSG00000117360/ENSG00000106976 6
HP_PREMATURE_BIRTH HP_PREMATURE_BIRTH 3/40 100/11008 0.00563333435173476 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000174373/ENSG00000196110 3
HP_ABNORMAL_CRY HP_ABNORMAL_CRY 2/40 32/11008 0.00596076201873522 0.375682529425107 0.349806753278347 ENSG00000100075/ENSG00000196110 2
HP_TRACHEOMALACIA HP_TRACHEOMALACIA 2/40 33/11008 0.00633081970761038 0.375682529425107 0.349806753278347 ENSG00000174373/ENSG00000196110 2
HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM 6/40 477/11008 0.00703248600622104 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000136710/ENSG00000099889/ENSG00000143387/ENSG00000127870/ENSG00000196110 6
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY 2/40 35/11008 0.00710158850224551 0.375682529425107 0.349806753278347 ENSG00000188342/ENSG00000197780 2
HP_ABNORMALITY_OF_THE_VOICE HP_ABNORMALITY_OF_THE_VOICE 5/40 340/11008 0.00739281399688658 0.375682529425107 0.349806753278347 ENSG00000100075/ENSG00000099889/ENSG00000204120/ENSG00000127870/ENSG00000196110 5
HP_SCHIZOPHRENIA HP_SCHIZOPHRENIA 2/40 37/11008 0.00791272719313823 0.375682529425107 0.349806753278347 ENSG00000099889/ENSG00000204120 2
HP_RENAL_HYPOPLASIA_APLASIA HP_RENAL_HYPOPLASIA_APLASIA 4/40 221/11008 0.00820586517158368 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000099889/ENSG00000197780/ENSG00000196110 4
HP_INTESTINAL_ATRESIA HP_INTESTINAL_ATRESIA 2/40 38/11008 0.00833324870651318 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000196110 2
HP_PRIMARY_ADRENAL_INSUFFICIENCY HP_PRIMARY_ADRENAL_INSUFFICIENCY 2/40 38/11008 0.00833324870651318 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000119977 2
HP_LARGE_FACE HP_LARGE_FACE 4/40 224/11008 0.00859657611289993 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000100075/ENSG00000136710/ENSG00000099889 4
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS 4/40 225/11008 0.00872948735615093 0.375682529425107 0.349806753278347 ENSG00000129315/ENSG00000122484/ENSG00000188342/ENSG00000197780 4
HP_PREAXIAL_HAND_POLYDACTYLY HP_PREAXIAL_HAND_POLYDACTYLY 2/40 39/11008 0.00876363961291681 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000196110 2
HP_ABNORMALITY_OF_CRANIAL_SUTURES HP_ABNORMALITY_OF_CRANIAL_SUTURES 4/40 227/11008 0.00899935442676813 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000099889/ENSG00000143387/ENSG00000196110 4
HP_ABNORMALITY_OF_THE_URETER HP_ABNORMALITY_OF_THE_URETER 4/40 227/11008 0.00899935442676813 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000174373/ENSG00000099889/ENSG00000197780 4
GOBP_COLLAGEN_METABOLIC_PROCESS GOBP_COLLAGEN_METABOLIC_PROCESS 2/40 41/11008 0.00965373574399334 0.375682529425107 0.349806753278347 ENSG00000078098/ENSG00000143387 2
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY 2/40 42/11008 0.0101132949889829 0.375682529425107 0.349806753278347 ENSG00000188342/ENSG00000197780 2
HP_FLAT_OCCIPUT HP_FLAT_OCCIPUT 2/40 42/11008 0.0101132949889829 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000174373 2
HP_POSTERIOR_EMBRYOTOXON HP_POSTERIOR_EMBRYOTOXON 2/40 43/11008 0.0105824316642682 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000099889 2
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS 4/40 240/11008 0.0108877278585127 0.375682529425107 0.349806753278347 ENSG00000129315/ENSG00000061936/ENSG00000204120/ENSG00000155508 4
HP_ABNORMALITY_OF_THE_SPLEEN HP_ABNORMALITY_OF_THE_SPLEEN 5/40 385/11008 0.0122612079527803 0.375682529425107 0.349806753278347 ENSG00000119977/ENSG00000136710/ENSG00000099889/ENSG00000143387/ENSG00000196110 5
HP_ABNORMALITY_OF_THE_BILIARY_SYSTEM HP_ABNORMALITY_OF_THE_BILIARY_SYSTEM 4/40 251/11008 0.0126731729922507 0.375682529425107 0.349806753278347 ENSG00000142655/ENSG00000136710/ENSG00000099889/ENSG00000196110 4
