ENSG00000000003	3
ENSG00000000005	0
ENSG00000000419	1289
ENSG00000000457	1139
ENSG00000000460	2113
ENSG00000000938	1645
ENSG00000000971	0
ENSG00000001036	567
ENSG00000001084	635
ENSG00000001167	1255
ENSG00000001460	112
ENSG00000001461	932
ENSG00000001497	1181
ENSG00000001561	764
ENSG00000001617	11
ENSG00000001626	16
ENSG00000001629	9531
ENSG00000001630	108
ENSG00000001631	4
ENSG00000002016	508
ENSG00000002079	2
ENSG00000002330	271
ENSG00000002549	4535
ENSG00000002586	1946
ENSG00000002587	262
ENSG00000002726	0
ENSG00000002745	22
ENSG00000002746	7
ENSG00000002822	8
ENSG00000002834	3780
ENSG00000002919	1035
ENSG00000002933	0
ENSG00000003056	1819
ENSG00000003096	70
ENSG00000003137	0
ENSG00000003147	146
ENSG00000003249	176
ENSG00000003393	929
ENSG00000003400	1388
ENSG00000003402	7357
ENSG00000003436	7
ENSG00000003509	587
ENSG00000003756	3535
ENSG00000003987	0
ENSG00000003989	4
ENSG00000004059	497
ENSG00000004139	608
ENSG00000004142	1161
ENSG00000004399	6
ENSG00000004455	3624
ENSG00000004468	12004
ENSG00000004478	1013
ENSG00000004487	3103
ENSG00000004534	8822
ENSG00000004660	74
ENSG00000004700	2554
ENSG00000004766	2318
ENSG00000004776	4
ENSG00000004777	303
ENSG00000004779	776
ENSG00000004799	0
ENSG00000004809	2
ENSG00000004838	10
ENSG00000004846	2
ENSG00000004848	1
ENSG00000004864	4634
ENSG00000004866	2781
ENSG00000004897	4861
ENSG00000004939	1
ENSG00000004948	1
ENSG00000004961	358
ENSG00000004975	514
ENSG00000005001	0
ENSG00000005007	2176
ENSG00000005020	6104
ENSG00000005022	2676
ENSG00000005059	3344
ENSG00000005073	0
ENSG00000005075	390
ENSG00000005100	631
ENSG00000005102	1
ENSG00000005108	3
ENSG00000005156	1079
ENSG00000005175	1308
ENSG00000005187	293
ENSG00000005189	571
ENSG00000005194	544
ENSG00000005206	443
ENSG00000005238	220
ENSG00000005243	56
ENSG00000005249	10
ENSG00000005302	1841
ENSG00000005339	5710
ENSG00000005379	725
ENSG00000005381	0
ENSG00000005421	0
ENSG00000005436	1145
ENSG00000005448	450
ENSG00000005469	645
ENSG00000005471	860
ENSG00000005483	11654
ENSG00000005486	296
ENSG00000005513	1
ENSG00000005700	3572
ENSG00000005801	1548
ENSG00000005810	28563
ENSG00000005812	1215
ENSG00000005844	2913
ENSG00000005882	56
ENSG00000005884	98
ENSG00000005889	2140
ENSG00000005893	1720
ENSG00000005961	7
ENSG00000005981	0
ENSG00000006007	512
ENSG00000006015	183
ENSG00000006016	8
ENSG00000006025	445
ENSG00000006042	2
ENSG00000006047	0
ENSG00000006059	0
ENSG00000006062	2375
ENSG00000006071	1
ENSG00000006116	6
ENSG00000006118	141
ENSG00000006125	5382
ENSG00000006128	0
ENSG00000006194	712
ENSG00000006210	11
ENSG00000006282	305
ENSG00000006283	5
ENSG00000006327	3
ENSG00000006377	0
ENSG00000006432	1340
ENSG00000006451	2867
ENSG00000006453	313
ENSG00000006459	227
ENSG00000006468	0
ENSG00000006530	2305
ENSG00000006534	14
ENSG00000006555	58
ENSG00000006576	5996
ENSG00000006606	0
ENSG00000006607	3097
ENSG00000006611	1
ENSG00000006625	176
ENSG00000006634	1790
ENSG00000006638	4
ENSG00000006652	2
ENSG00000006659	53
ENSG00000006695	2708
ENSG00000006704	148
ENSG00000006712	517
ENSG00000006715	5317
ENSG00000006740	121
ENSG00000006744	1417
ENSG00000006747	60
ENSG00000006756	44
ENSG00000006757	109
ENSG00000006788	1
ENSG00000006831	4810
ENSG00000006837	0
ENSG00000007001	8
ENSG00000007038	11
